HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_starboard,Passenger_group,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_starboard_P,Cabin_starboard_S,total_spend,avg_spend,max_spend,min_spend,RoomService_spent_perc,FoodCourt_spent_perc,ShoppingMall_spent_perc,Spa_spent_perc,VRDeck_spent_perc,is_group,HomePlanet_Earth_CryoSleep_False,HomePlanet_Earth_CryoSleep_True,HomePlanet_Europa_CryoSleep_False,HomePlanet_Europa_CryoSleep_True,HomePlanet_Mars_CryoSleep_False,HomePlanet_Mars_CryoSleep_True,HomePlanet_Earth_Destination_55 Cancri e,HomePlanet_Earth_Destination_PSO J318.5-22,HomePlanet_Earth_Destination_TRAPPIST-1e,HomePlanet_Europa_Destination_55 Cancri e,HomePlanet_Europa_Destination_PSO J318.5-22,HomePlanet_Europa_Destination_TRAPPIST-1e,HomePlanet_Mars_Destination_55 Cancri e,HomePlanet_Mars_Destination_PSO J318.5-22,HomePlanet_Mars_Destination_TRAPPIST-1e,Destination_55 Cancri e_CryoSleep_False,Destination_55 Cancri e_CryoSleep_True,Destination_PSO J318.5-22_CryoSleep_False,Destination_PSO J318.5-22_CryoSleep_True,Destination_TRAPPIST-1e_CryoSleep_False,Destination_TRAPPIST-1e_CryoSleep_True
Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1033.0,P,5073,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mars,False,TRAPPIST-1e,35.0,False,4608.0,0.0,926.0,382.0,0.0,0,F,967.0,S,5074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5916.0,1183.2,4608.0,4608.0,0.7789046653144016,0.0,0.15652467883705207,0.06457065584854632,0.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,13.0,False,0.0,0.0,60.0,1.0,5147.0,0,G,818.0,P,5076,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5208.0,1041.6,5147.0,5147.0,0.0,0.0,0.01152073732718894,0.00019201228878648233,0.9882872503840245,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,21.0,False,1.0,0.0,143.0,558.0,1.0,0,F,969.0,S,5080,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,703.0,140.6,558.0,558.0,0.001422475106685633,0.0,0.2034139402560455,0.7937411095305832,0.001422475106685633,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0,G,820.0,P,5083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0,E,315.0,P,5084,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,False,TRAPPIST-1e,32.0,False,8151.0,2052.0,1919.0,7352.0,754.0,0,E,315.0,P,5084,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20228.0,4045.6,8151.0,8151.0,0.40295629820051415,0.10144354360292664,0.09486849911014436,0.3634565948190627,0.037275064267352186,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,15.0,455.0,95.0,0.0,1,F,970.0,S,5085,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,565.0,113.0,455.0,455.0,0.0,0.02654867256637168,0.8053097345132744,0.168141592920354,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,False,TRAPPIST-1e,44.0,False,2575.0,3.0,20.0,0.0,0.0,0,F,1036.0,P,5087,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2598.0,519.6,2575.0,2575.0,0.9911470361816782,0.0011547344110854503,0.007698229407236336,0.0,0.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,55 Cancri e,22.0,False,0.0,0.0,0.0,1600.0,168.0,1,F,972.0,S,5088,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1768.0,353.6,1600.0,1600.0,0.0,0.0,0.0,0.9049773755656109,0.09502262443438914,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Europa,False,TRAPPIST-1e,39.0,False,3926.0,2030.0,0.0,1483.0,611.0,0,B,170.0,P,5089,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8050.0,1610.0,3926.0,3926.0,0.48770186335403726,0.25217391304347825,0.0,0.18422360248447206,0.07590062111801242,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,False,TRAPPIST-1e,19.0,False,0.0,3750.0,0.0,0.0,41.0,1,B,170.0,P,5089,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3791.0,758.2,3750.0,3750.0,0.0,0.9891849116328145,0.0,0.0,0.010815088367185439,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,G,821.0,P,5090,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0,G,821.0,P,5090,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,False,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,1,G,821.0,P,5090,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0,G,821.0,P,5090,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,False,PSO J318.5-22,32.0,False,793.0,0.0,0.0,0.0,0.0,0,E,316.0,P,5090,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,793.0,158.6,793.0,793.0,1.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,G,821.0,P,5090,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,55 Cancri e,18.0,False,1471.0,59.0,95.0,1109.0,330.0,0,F,973.0,S,5091,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3064.0,612.8,1471.0,1471.0,0.48009138381201044,0.019255874673629242,0.03100522193211488,0.3619451697127937,0.1077023498694517,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Europa,False,55 Cancri e,49.0,True,9.0,179.0,0.0,3.0,7865.0,0,C,158.0,P,5093,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8056.0,1611.2,7865.0,7865.0,0.0011171797418073487,0.022219463753723932,0.0,0.0003723932472691162,0.9762909632571996,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,1,F,1038.0,P,5095,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,True,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,1,G,823.0,P,5097,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Earth,False,TRAPPIST-1e,25.0,False,0.0,181.0,671.0,0.0,0.0,1,G,823.0,P,5097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,852.0,170.4,671.0,671.0,0.0,0.21244131455399062,0.7875586854460094,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,55 Cancri e,51.0,False,6.0,0.0,706.0,0.0,0.0,1,F,1039.0,P,5097,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,712.0,142.4,706.0,706.0,0.008426966292134831,0.0,0.9915730337078652,0.0,0.0,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,1,E,317.0,P,5103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,False,TRAPPIST-1e,31.0,False,25.0,712.0,0.0,16.0,0.0,1,G,833.0,S,5104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,753.0,150.6,712.0,712.0,0.033200531208499334,0.9455511288180611,0.0,0.021248339973439574,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,True,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,1,F,-1.0,S,5105,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,1,G,834.0,S,5106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Earth,True,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,1,G,825.0,P,5108,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Earth,False,PSO J318.5-22,47.0,False,83.0,1.0,0.0,654.0,3.0,1,G,835.0,S,5109,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,741.0,148.2,654.0,654.0,0.11201079622132254,0.001349527665317139,0.0,0.8825910931174089,0.004048582995951417,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Europa,False,TRAPPIST-1e,25.0,False,0.0,3.0,0.0,763.0,3541.0,0,B,171.0,P,5111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4307.0,861.4,3541.0,3541.0,0.0,0.0006965405154399814,0.0,0.1771534710935686,0.8221499883909914,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,False,TRAPPIST-1e,28.0,False,29.0,394.0,0.0,712.0,4360.0,0,B,171.0,P,5111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5495.0,1099.0,4360.0,4360.0,0.005277525022747953,0.07170154686078253,0.0,0.12957233848953595,0.7934485896269335,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,False,TRAPPIST-1e,32.0,False,0.0,419.0,0.0,1984.0,521.0,0,B,171.0,P,5111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2924.0,584.8,1984.0,1984.0,0.0,0.143296853625171,0.0,0.6785225718194254,0.17818057455540356,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Europa,True,55 Cancri e,56.0,False,0.0,0.0,0.0,0.0,0.0,1,C,198.0,S,5112,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Europa,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,C,198.0,S,5112,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,1,C,198.0,S,5112,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,1,C,199.0,S,5115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,1,C,199.0,S,5115,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,1,F,980.0,S,5116,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,1,F,980.0,S,5116,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Mars,False,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0,E,320.0,P,5120,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,464.0,321.0,0.0,90.0,1,F,981.0,S,5122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,875.0,175.0,464.0,464.0,0.0,0.5302857142857142,0.3668571428571429,0.0,0.10285714285714286,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,41.0,False,256.0,109.0,0.0,340.0,0.0,0,F,1044.0,P,5124,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,705.0,141.0,340.0,340.0,0.36312056737588655,0.15460992907801419,0.0,0.48226950354609927,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,55 Cancri e,29.0,False,0.0,0.0,22.0,738.0,0.0,0,F,982.0,S,5125,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,760.0,152.0,738.0,738.0,0.0,0.0,0.02894736842105263,0.9710526315789474,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Europa,True,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,1,C,200.0,S,5126,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Earth,False,TRAPPIST-1e,31.0,False,0.0,679.0,0.0,0.0,213.0,1,G,837.0,S,5127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,892.0,178.4,679.0,679.0,0.0,0.7612107623318386,0.0,0.0,0.23878923766816143,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Earth,False,TRAPPIST-1e,16.0,False,43.0,0.0,0.0,1893.0,119.0,0,F,983.0,S,5127,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2055.0,411.0,1893.0,1893.0,0.020924574209245744,0.0,0.0,0.9211678832116789,0.057907542579075426,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,False,TRAPPIST-1e,65.0,False,56.0,0.0,1081.0,21.0,0.0,0,F,1045.0,P,5128,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1158.0,231.6,1081.0,1081.0,0.04835924006908463,0.0,0.9335060449050087,0.018134715025906734,0.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Mars,False,TRAPPIST-1e,21.0,False,0.0,1.0,2832.0,0.0,0.0,1,F,1045.0,P,5128,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2833.0,566.6,2832.0,2832.0,0.0,0.00035298270384751147,0.9996470172961525,0.0,0.0,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
